日期,证券代码,证券名称,现金流量比例,股息率,回购比例
2016/12/30,2883.HK,中海油田服务,0.010622991,1.1182,0.0000
2016/12/30,2888.HK,渣打集团,-0.039849141,1.7922,0.0000
2016/12/30,2899.HK,紫金矿业,0.059507776,2.8297,0.0001
2016/12/30,2920!13.HK,中芯国际(并)(退市),-0.31265525,0.0000,0.0000
2016/12/30,3311.HK,中国建筑国际,-0.001544716,2.8448,0.0000
2016/12/30,3323.HK,中国建材,-0.006854726,1.1589,0.0000
2016/12/30,3328.HK,交通银行,0.059474925,5.6302,0.0000
2016/12/30,3333.HK,中国恒大(退市),-0.065122107,9.2878,0.0211
2016/12/30,3360.HK,远东宏信,-0.085476073,3.4586,0.0000
2016/12/30,3377.HK,远洋集团,0.041293424,3.6023,0.0000
2016/12/30,3383.HK,雅居乐集团,0.080095505,10.0000,0.0000
2016/12/30,3606.HK,福耀玻璃,-0.005169288,3.7072,0.0000
2016/12/30,3618.HK,重庆农村商业银行,0.14318984,5.1827,0.0000
2016/12/30,3799.HK,达利食品(退市),0.065019142,3.0732,0.0000
2016/12/30,3800.HK,协鑫科技,-0.096147576,9.2688,0.0000
2016/12/30,3888.HK,金山软件,0.031911944,0.6289,0.0000
2016/12/30,3898.HK,时代电气,0.023258986,1.3493,0.0000
2016/12/30,3900.HK,绿城中国,0.005158915,0.0000,0.0000
2016/12/30,3908.HK,中金公司,-0.053876018,0.0000,0.0000
2016/12/30,3958.HK,东方证券,-0.158420534,0.0000,0.0000
2016/12/30,3968.HK,招商银行,0.079433938,4.4582,0.0000
2016/12/30,3988.HK,中国银行,0.046612785,6.0160,0.0000
2016/12/30,3993.HK,洛阳钼业,0.028220634,1.5542,0.0000
2016/12/30,6030.HK,中信证券,0.056114142,3.7121,0.0000
2016/12/30,6099.HK,招商证券,-0.128827488,0.0000,0.0000
2016/12/30,6178.HK,光大证券,-0.228493278,0.0000,0.0000
2016/12/30,6808.HK,高鑫零售,0.017098383,2.7941,0.0000
2016/12/30,6818.HK,中国光大银行,0.077447062,6.3149,0.0000
2016/12/30,6837.HK,海通证券(退市),-0.078547071,4.0102,0.0000
2016/12/30,6863.HK,辉山乳业(退市),0.006854729,0.4817,0.0000
2016/12/30,6881.HK,中国银河,-0.146672777,5.5446,0.0000
2016/12/30,6886.HK,华泰证券,-0.098040707,3.9932,0.0000
2016/12/30,0198.HK,星美控股(退市),0.034223533,1.5352,0.0057
2016/12/30,0268.HK,金蝶国际,0.022897549,0.0000,0.0023
2016/12/30,0327.HK,百富环球,0.040346146,0.7782,0.0074
2016/12/30,0347.HK,鞍钢股份,0.020771093,0.0000,0.0000
2016/12/30,0354.HK,中国软件国际,-0.009877087,0.0000,0.0000
2016/12/30,0547.HK,数字王国,-0.021848611,0.0000,0.0000
2016/12/30,0598.HK,中国外运,0.026932891,3.4827,0.0000
2016/12/30,0658.HK,中国高速传动,0.193925908,2.5414,0.0000
2016/12/30,0698.HK,通达集团,-0.039044242,1.8500,0.0000
2016/12/30,0729.HK,五龙电动车(退市),-0.1783574,0.0000,0.0000
2016/12/30,0763.HK,中兴通讯,0.024776192,2.1919,0.0000
2016/12/30,0777.HK,网龙,-0.066454899,0.9302,0.0111
2016/12/30,0819.HK,天能动力,0.119118767,4.4663,0.0151
2016/12/30,1211.HK,比亚迪股份,-0.012457127,0.0000,0.0000
2016/12/30,1317.HK,枫叶教育,0.055473805,1.9455,0.0000
2016/12/30,1515.HK,华润医疗,0.028005552,1.2097,0.0000
2016/12/30,1776.HK,广发证券,-0.017297229,5.7851,0.0000
2016/12/30,1980.HK,天鸽互动,0.022632486,1.2500,0.0000
2016/12/30,2202.HK,万科企业,0.0206699,4.7587,0.0000
2016/12/30,2208.HK,金风科技,-0.038509839,4.3154,0.0000
2016/12/30,2331.HK,李宁,0.031101783,0.0000,0.0000
2016/12/30,2338.HK,潍柴动力,0.028095127,2.0054,0.0000
2016/12/30,2666.HK,环球医疗,-0.204254898,2.0281,0.0000
2017/12/29,0001.HK,长和,0.024217333,2.7319,0.0000
2017/12/29,0002.HK,中电控股,0.049363983,3.5022,0.0000
2017/12/29,0003.HK,香港中华煤气,0.010034401,2.2846,0.0001
2017/12/29,0004.HK,九龙仓集团,0.110975701,7.9630,0.0000
2017/12/29,0005.HK,汇丰控股,0.020173772,4.9507,0.0000
2017/12/29,0006.HK,电能实业,0.005111568,11.7058,0.0000
2017/12/29,0008.HK,电讯盈科,0.019398898,6.2401,0.0000
2017/12/29,0010.HK,恒隆集团,0.070618792,2.7826,0.0000
2017/12/29,0011.HK,恒生银行,0.001967993,3.1443,0.0000
2017/12/29,0012.HK,恒基地产,0.013052762,3.0097,0.0000
2017/12/29,0014.HK,希慎兴业,0.070026398,3.2569,0.0000
2017/12/29,0016.HK,新鸿基地产,0.061347376,3.1442,0.0000
2017/12/29,0017.HK,新世界发展,-0.047671208,3.9182,0.0011
2017/12/29,0019.HK,太古股份公司A,0.045765323,2.9026,0.0000
2017/12/29,0020!2.HK,会德丰(退市),0.131621129,2.3297,0.0000
2017/12/29,0023.HK,东亚银行,-0.029544186,1.6544,0.0000
2017/12/29,0027.HK,银河娱乐,0.067557412,0.7018,0.0000
2017/12/29,0066.HK,港铁公司,0.016068823,11.9432,0.0000
2017/12/29,0069.HK,香格里拉(亚洲),-0.002532463,0.7328,0.0000
2017/12/29,0083.HK,信和置业,0.042337858,3.8295,0.0001
2017/12/29,0101.HK,恒隆地产,0.043483319,3.9267,0.0000
2017/12/29,0119.HK,保利置业集团,0.058020233,0.0000,0.0000
2017/12/29,0123.HK,越秀地产,0.054392458,4.4521,0.0000
2017/12/29,0135.HK,昆仑能源,0.05991617,0.9091,0.0000
2017/12/29,0136.HK,中国儒意,-0.000944928,0.0000,0.0000
2017/12/29,0144.HK,招商局港口,0.056979908,4.2543,0.0000
2017/12/29,0148.HK,建滔集团,0.207756777,3.0769,0.0000
2017/12/29,0151.HK,中国旺旺,0.071030721,2.1023,0.0053
2017/12/29,0152.HK,深圳国际,-0.097061146,2.8898,0.0000
2017/12/29,0165.HK,中国光大控股,-0.026689746,4.2906,0.0000
2017/12/29,0168.HK,青岛啤酒股份,0.047155154,0.9926,0.0000
